MONTH,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_DELAY,TAXI_OUT,ARR_DEL15,DISTANCE
1,19393,10397,14492,-1.00,13.00,0.00,356.00
1,19393,10397,14492,0.00,9.00,0.00,356.00
1,19393,10397,14492,0.00,9.00,0.00,356.00
1,19393,10397,14492,0.00,13.00,0.00,356.00
1,19393,10397,14492,1.00,12.00,0.00,356.00
1,19393,10397,14492,1.00,15.00,0.00,356.00
1,19393,10397,14492,2.00,13.00,0.00,356.00
1,19393,10397,14492,3.00,12.00,0.00,356.00
1,19393,10397,14492,4.00,9.00,0.00,356.00
1,19393,10397,14492,5.00,17.00,0.00,356.00
1,19393,10397,14492,6.00,10.00,0.00,356.00
1,19393,10397,14492,7.00,20.00,0.00,356.00
1,19393,10397,14492,8.00,13.00,0.00,356.00
1,19393,10397,14492,8.00,18.00,0.00,356.00
1,19393,10397,14492,8.00,19.00,0.00,356.00
1,19393,10397,14492,12.00,16.00,0.00,356.00
1,19393,10397,14492,12.00,20.00,0.00,356.00
1,19393,10397,14492,13.00,11.00,0.00,356.00
1,19393,10397,14492,13.00,12.00,0.00,356.00
1,19393,10397,14492,13.00,14.00,0.00,356.00
1,19393,10397,14492,13.00,14.00,0.00,356.00
1,19393,10397,14492,14.00,12.00,0.00,356.00
1,19393,10397,14492,18.00,11.00,0.00,356.00
1,19393,10397,14492,21.00,8.00,0.00,356.00
1,19393,10397,14492,25.00,10.00,1.00,356.00
1,19393,10397,14492,28.00,15.00,1.00,356.00
1,19393,10397,14492,36.00,10.00,1.00,356.00
1,19393,10397,14492,40.00,24.00,1.00,356.00
1,19393,10397,14492,56.00,10.00,1.00,356.00
1,19393,10397,14492,78.00,13.00,1.00,356.00
1,19393,10397,14492,99.00,17.00,1.00,356.00
1,19393,10397,14492,118.00,18.00,1.00,356.00
1,19393,10397,14492,179.00,12.00,1.00,356.00
1,19393,10397,14524,,,,481.00
1,19393,10397,14524,,,,481.00
1,19393,10397,14524,-10.00,19.00,0.00,481.00
1,19393,10397,14524,-9.00,11.00,0.00,481.00
1,19393,10397,14524,-8.00,12.00,0.00,481.00
1,19393,10397,14524,-8.00,12.00,0.00,481.00
1,19393,10397,14524,-8.00,18.00,0.00,481.00
1,19393,10397,14524,-7.00,15.00,0.00,481.00
1,19393,10397,14524,-6.00,12.00,0.00,481.00
1,19393,10397,14524,-6.00,14.00,0.00,481.00
1,19393,10397,14524,-6.00,14.00,0.00,481.00
1,19393,10397,14524,-5.00,7.00,0.00,481.00
1,19393,10397,14524,-5.00,12.00,0.00,481.00
1,19393,10397,14524,-5.00,14.00,0.00,481.00
1,19393,10397,14524,-5.00,23.00,0.00,481.00
1,19393,10397,14524,-4.00,10.00,0.00,481.00
1,19393,10397,14524,-4.00,13.00,0.00,481.00
1,19393,10397,14524,-4.00,15.00,0.00,481.00
1,19393,10397,14524,-4.00,16.00,0.00,481.00
1,19393,10397,14524,-4.00,17.00,0.00,481.00
1,19393,10397,14524,-3.00,8.00,0.00,481.00
1,19393,10397,14524,-3.00,9.00,0.00,481.00
1,19393,10397,14524,-3.00,10.00,0.00,481.00
1,19393,10397,14524,-3.00,11.00,0.00,481.00
1,19393,10397,14524,-3.00,11.00,0.00,481.00
1,19393,10397,14524,-3.00,12.00,0.00,481.00
1,19393,10397,14524,-3.00,13.00,0.00,481.00
1,19393,10397,14524,-3.00,15.00,0.00,481.00
1,19393,10397,14524,-3.00,20.00,0.00,481.00
1,19393,10397,14524,-3.00,32.00,0.00,481.00
1,19393,10397,14524,-2.00,9.00,0.00,481.00
1,19393,10397,14524,-2.00,12.00,0.00,481.00
1,19393,10397,14524,-2.00,13.00,0.00,481.00
1,19393,10397,14524,-2.00,14.00,0.00,481.00
1,19393,10397,14524,-2.00,15.00,0.00,481.00
1,19393,10397,14524,-2.00,15.00,0.00,481.00
1,19393,10397,14524,-2.00,16.00,0.00,481.00
1,19393,10397,14524,-2.00,19.00,0.00,481.00
1,19393,10397,14524,-1.00,11.00,0.00,481.00
1,19393,10397,14524,-1.00,12.00,0.00,481.00
1,19393,10397,14524,-1.00,14.00,0.00,481.00
1,19393,10397,14524,-1.00,16.00,0.00,481.00
1,19393,10397,14524,0.00,11.00,0.00,481.00
1,19393,10397,14524,0.00,11.00,0.00,481.00
1,19393,10397,14524,0.00,13.00,0.00,481.00
1,19393,10397,14524,0.00,13.00,0.00,481.00
1,19393,10397,14524,0.00,13.00,0.00,481.00
1,19393,10397,14524,0.00,15.00,0.00,481.00
1,19393,10397,14524,0.00,16.00,0.00,481.00
1,19393,10397,14524,1.00,9.00,0.00,481.00
1,19393,10397,14524,2.00,12.00,0.00,481.00
1,19393,10397,14524,2.00,14.00,0.00,481.00
1,19393,10397,14524,2.00,23.00,0.00,481.00
1,19393,10397,14524,3.00,10.00,0.00,481.00
1,19393,10397,14524,3.00,11.00,0.00,481.00
1,19393,10397,14524,3.00,12.00,0.00,481.00
1,19393,10397,14524,4.00,9.00,0.00,481.00
1,19393,10397,14524,4.00,10.00,0.00,481.00
1,19393,10397,14524,4.00,13.00,0.00,481.00
1,19393,10397,14524,4.00,17.00,0.00,481.00
1,19393,10397,14524,5.00,12.00,0.00,481.00
1,19393,10397,14524,7.00,15.00,1.00,481.00
1,19393,10397,14524,8.00,15.00,0.00,481.00
1,19393,10397,14524,10.00,13.00,0.00,481.00
1,19393,10397,14524,10.00,13.00,0.00,481.00
1,19393,10397,14524,12.00,14.00,0.00,481.00
1,19393,10397,14524,12.00,15.00,0.00,481.00
1,19393,10397,14524,13.00,14.00,0.00,481.00
1,19393,10397,14524,18.00,16.00,0.00,481.00
1,19393,10397,14524,20.00,14.00,0.00,481.00
1,19393,10397,14524,23.00,13.00,0.00,481.00
1,19393,10397,14524,26.00,10.00,0.00,481.00
1,19393,10397,14524,26.00,13.00,1.00,481.00
1,19393,10397,14524,29.00,20.00,1.00,481.00
1,19393,10397,14524,30.00,13.00,1.00,481.00
1,19393,10397,14524,31.00,16.00,1.00,481.00
1,19393,10397,14524,32.00,17.00,1.00,481.00
1,19393,10397,14524,41.00,10.00,1.00,481.00
1,19393,10397,14524,44.00,12.00,1.00,481.00
1,19393,10397,14524,45.00,12.00,1.00,481.00
1,19393,10397,14524,61.00,14.00,1.00,481.00
1,19393,10397,14524,63.00,9.00,1.00,481.00
1,19393,10397,14524,96.00,12.00,1.00,481.00
1,19393,10397,14524,111.00,16.00,1.00,481.00
1,19393,10397,14524,135.00,12.00,1.00,481.00
1,19393,10397,14635,-9.00,13.00,0.00,515.00
1,19393,10397,14635,-8.00,16.00,0.00,515.00
1,19393,10397,14635,-7.00,16.00,0.00,515.00
1,19393,10397,14635,-6.00,18.00,0.00,515.00
1,19393,10397,14635,-5.00,16.00,0.00,515.00
1,19393,10397,14635,-4.00,9.00,0.00,515.00
1,19393,10397,14635,-4.00,11.00,0.00,515.00
1,19393,10397,14635,-4.00,13.00,1.00,515.00
1,19393,10397,14635,-4.00,14.00,0.00,515.00
1,19393,10397,14635,-4.00,17.00,0.00,515.00
1,19393,10397,14635,-3.00,14.00,0.00,515.00
1,19393,10397,14635,-3.00,15.00,0.00,515.00
1,19393,10397,14635,-2.00,15.00,0.00,515.00
1,19393,10397,14635,-2.00,16.00,0.00,515.00
1,19393,10397,14635,-1.00,12.00,0.00,515.00
1,19393,10397,14635,0.00,11.00,0.00,515.00
1,19393,10397,14635,1.00,14.00,0.00,515.00
1,19393,10397,14635,2.00,11.00,0.00,515.00
1,19393,10397,14635,2.00,20.00,0.00,515.00
1,19393,10397,14635,6.00,9.00,0.00,515.00
1,19393,10397,14635,7.00,15.00,0.00,515.00
1,19393,10397,14635,9.00,16.00,0.00,515.00
1,19393,10397,14635,9.00,27.00,0.00,515.00
1,19393,10397,14635,10.00,8.00,0.00,515.00
1,19393,10397,14635,12.00,16.00,0.00,515.00
1,19393,10397,14635,13.00,11.00,0.00,515.00
1,19393,10397,14635,14.00,14.00,1.00,515.00
1,19393,10397,14635,18.00,14.00,1.00,515.00
1,19393,10397,14635,18.00,16.00,0.00,515.00
1,19393,10397,14635,48.00,10.00,1.00,515.00
1,19393,10397,14635,54.00,12.00,1.00,515.00
1,19393,10397,14635,62.00,11.00,1.00,515.00
1,19393,10397,14635,87.00,12.00,1.00,515.00
1,19393,10397,14635,141.00,20.00,1.00,515.00
1,19393,10397,14635,159.00,13.00,1.00,515.00
1,19393,10397,14683,-10.00,15.00,0.00,874.00
1,19393,10397,14683,-5.00,11.00,0.00,874.00
1,19393,10397,14683,-5.00,16.00,0.00,874.00
1,19393,10397,14683,-5.00,20.00,0.00,874.00
1,19393,10397,14683,-5.00,22.00,0.00,874.00
1,19393,10397,14683,-5.00,25.00,0.00,874.00
1,19393,10397,14683,-5.00,27.00,0.00,874.00
1,19393,10397,14683,-4.00,9.00,0.00,874.00
1,19393,10397,14683,-4.00,10.00,0.00,874.00
1,19393,10397,14683,-3.00,8.00,0.00,874.00
1,19393,10397,14683,-3.00,13.00,0.00,874.00
1,19393,10397,14683,-3.00,18.00,0.00,874.00
1,19393,10397,14683,-2.00,14.00,0.00,874.00
1,19393,10397,14683,-2.00,14.00,0.00,874.00
1,19393,10397,14683,-2.00,15.00,0.00,874.00
1,19393,10397,14683,-2.00,19.00,0.00,874.00
1,19393,10397,14683,-2.00,21.00,1.00,874.00
1,19393,10397,14683,-1.00,12.00,0.00,874.00
1,19393,10397,14683,-1.00,16.00,0.00,874.00
1,19393,10397,14683,-1.00,20.00,0.00,874.00
1,19393,10397,14683,-1.00,20.00,0.00,874.00
1,19393,10397,14683,-1.00,21.00,0.00,874.00
1,19393,10397,14683,-1.00,24.00,0.00,874.00
1,19393,10397,14683,0.00,8.00,0.00,874.00
1,19393,10397,14683,0.00,8.00,0.00,874.00
1,19393,10397,14683,0.00,18.00,0.00,874.00
1,19393,10397,14683,1.00,9.00,0.00,874.00
1,19393,10397,14683,1.00,13.00,0.00,874.00
1,19393,10397,14683,1.00,15.00,0.00,874.00
1,19393,10397,14683,1.00,16.00,0.00,874.00
1,19393,10397,14683,1.00,26.00,1.00,874.00
1,19393,10397,14683,2.00,8.00,0.00,874.00
1,19393,10397,14683,2.00,12.00,0.00,874.00
1,19393,10397,14683,4.00,12.00,0.00,874.00
1,19393,10397,14683,4.00,27.00,1.00,874.00
1,19393,10397,14683,5.00,12.00,0.00,874.00
1,19393,10397,14683,5.00,15.00,0.00,874.00
1,19393,10397,14683,7.00,12.00,0.00,874.00
1,19393,10397,14683,7.00,16.00,0.00,874.00
1,19393,10397,14683,13.00,17.00,1.00,874.00
1,19393,10397,14683,14.00,12.00,0.00,874.00
1,19393,10397,14683,14.00,12.00,0.00,874.00
1,19393,10397,14683,17.00,12.00,0.00,874.00
1,19393,10397,14683,18.00,10.00,0.00,874.00
1,19393,10397,14683,25.00,15.00,1.00,874.00
1,19393,10397,14683,31.00,13.00,0.00,874.00
1,19393,10397,14683,38.00,24.00,1.00,874.00
1,19393,10397,14683,40.00,19.00,1.00,874.00
1,19393,10397,14683,42.00,16.00,1.00,874.00
1,19393,10397,14683,43.00,13.00,1.00,874.00
1,19393,10397,14683,149.00,11.00,1.00,874.00
1,19393,10397,14683,162.00,29.00,1.00,874.00
1,19393,10397,14683,239.00,17.00,1.00,874.00
1,19393,10397,14730,,,,321.00
1,19393,10397,14730,-9.00,16.00,0.00,321.00
1,19393,10397,14730,-8.00,19.00,0.00,321.00
1,19393,10397,14730,-7.00,11.00,0.00,321.00
1,19393,10397,14730,-7.00,12.00,0.00,321.00
1,19393,10397,14730,-7.00,15.00,0.00,321.00
1,19393,10397,14730,-6.00,9.00,0.00,321.00
1,19393,10397,14730,-6.00,12.00,0.00,321.00
1,19393,10397,14730,-6.00,13.00,0.00,321.00
1,19393,10397,14730,-6.00,13.00,0.00,321.00
1,19393,10397,14730,-6.00,17.00,0.00,321.00
1,19393,10397,14730,-6.00,18.00,0.00,321.00
1,19393,10397,14730,-6.00,19.00,0.00,321.00
1,19393,10397,14730,-5.00,10.00,0.00,321.00
1,19393,10397,14730,-5.00,13.00,0.00,321.00
1,19393,10397,14730,-5.00,14.00,0.00,321.00
1,19393,10397,14730,-5.00,17.00,0.00,321.00
1,19393,10397,14730,-5.00,21.00,0.00,321.00
1,19393,10397,14730,-4.00,8.00,0.00,321.00
1,19393,10397,14730,-4.00,9.00,0.00,321.00
1,19393,10397,14730,-4.00,10.00,0.00,321.00
1,19393,10397,14730,-4.00,12.00,0.00,321.00
1,19393,10397,14730,-4.00,20.00,0.00,321.00
1,19393,10397,14730,-4.00,35.00,0.00,321.00
1,19393,10397,14730,-3.00,10.00,0.00,321.00
1,19393,10397,14730,-3.00,11.00,0.00,321.00
1,19393,10397,14730,-2.00,10.00,0.00,321.00
1,19393,10397,14730,-2.00,12.00,0.00,321.00
1,19393,10397,14730,-2.00,13.00,0.00,321.00
1,19393,10397,14730,-2.00,15.00,0.00,321.00
1,19393,10397,14730,-2.00,17.00,0.00,321.00
1,19393,10397,14730,-1.00,18.00,0.00,321.00
1,19393,10397,14730,0.00,26.00,0.00,321.00
1,19393,10397,14730,2.00,11.00,0.00,321.00
1,19393,10397,14730,2.00,19.00,0.00,321.00
1,19393,10397,14730,3.00,11.00,0.00,321.00
1,19393,10397,14730,3.00,19.00,0.00,321.00
1,19393,10397,14730,4.00,25.00,0.00,321.00
1,19393,10397,14730,5.00,15.00,0.00,321.00
1,19393,10397,14730,5.00,19.00,0.00,321.00
1,19393,10397,14730,9.00,11.00,0.00,321.00
1,19393,10397,14730,11.00,15.00,0.00,321.00
1,19393,10397,14730,13.00,13.00,0.00,321.00
1,19393,10397,14730,15.00,11.00,0.00,321.00
1,19393,10397,14730,16.00,12.00,0.00,321.00
1,19393,10397,14730,20.00,15.00,0.00,321.00
1,19393,10397,14730,22.00,13.00,0.00,321.00
1,19393,10397,14730,30.00,16.00,1.00,321.00
1,19393,10397,14730,34.00,18.00,1.00,321.00
1,19393,10397,14730,39.00,10.00,1.00,321.00
1,19393,10397,14730,105.00,17.00,1.00,321.00
1,19393,10397,14730,139.00,27.00,1.00,321.00
1,19393,10397,14730,225.00,12.00,1.00,321.00
1,19393,10397,14986,-10.00,12.00,0.00,444.00
1,19393,10397,14986,-9.00,12.00,0.00,444.00
1,19393,10397,14986,-7.00,8.00,0.00,444.00
1,19393,10397,14986,-7.00,10.00,0.00,444.00
1,19393,10397,14986,-7.00,10.00,0.00,444.00
1,19393,10397,14986,-7.00,10.00,0.00,444.00
1,19393,10397,14986,-7.00,15.00,0.00,444.00
1,19393,10397,14986,-7.00,18.00,0.00,444.00
1,19393,10397,14986,-6.00,6.00,0.00,444.00
1,19393,10397,14986,-6.00,8.00,0.00,444.00
1,19393,10397,14986,-6.00,9.00,0.00,444.00
1,19393,10397,14986,-6.00,11.00,0.00,444.00
1,19393,10397,14986,-5.00,9.00,0.00,444.00
1,19393,10397,14986,-5.00,10.00,0.00,444.00
1,19393,10397,14986,-5.00,14.00,0.00,444.00
1,19393,10397,14986,-5.00,17.00,0.00,444.00
1,19393,10397,14986,-5.00,17.00,1.00,444.00
1,19393,10397,14986,-4.00,10.00,0.00,444.00
1,19393,10397,14986,-4.00,10.00,0.00,444.00
1,19393,10397,14986,-4.00,11.00,0.00,444.00
1,19393,10397,14986,-4.00,15.00,0.00,444.00
1,19393,10397,14986,-3.00,10.00,0.00,444.00
1,19393,10397,14986,-3.00,10.00,0.00,444.00
1,19393,10397,14986,-3.00,11.00,0.00,444.00
1,19393,10397,14986,-3.00,12.00,0.00,444.00
1,19393,10397,14986,-3.00,12.00,0.00,444.00
1,19393,10397,14986,-3.00,14.00,0.00,444.00
1,19393,10397,14986,-2.00,8.00,0.00,444.00
1,19393,10397,14986,-2.00,9.00,0.00,444.00
1,19393,10397,14986,-2.00,10.00,0.00,444.00
1,19393,10397,14986,-2.00,11.00,1.00,444.00
1,19393,10397,14986,-2.00,12.00,0.00,444.00
1,19393,10397,14986,-2.00,13.00,0.00,444.00
1,19393,10397,14986,-1.00,11.00,0.00,444.00
1,19393,10397,14986,-1.00,14.00,0.00,444.00
1,19393,10397,14986,-1.00,15.00,0.00,444.00
1,19393,10397,14986,-1.00,16.00,0.00,444.00
1,19393,10397,14986,-1.00,20.00,0.00,444.00
1,19393,10397,14986,0.00,15.00,0.00,444.00
1,19393,10397,14986,1.00,13.00,0.00,444.00
1,19393,10397,14986,1.00,15.00,0.00,444.00
1,19393,10397,14986,1.00,19.00,0.00,444.00
1,19393,10397,14986,2.00,16.00,0.00,444.00
1,19393,10397,14986,3.00,13.00,0.00,444.00
1,19393,10397,14986,8.00,8.00,0.00,444.00
1,19393,10397,14986,8.00,15.00,0.00,444.00
1,19393,10397,14986,10.00,18.00,0.00,444.00
1,19393,10397,14986,25.00,18.00,1.00,444.00
1,19393,10397,14986,30.00,11.00,1.00,444.00
1,19393,10397,14986,56.00,23.00,1.00,444.00
1,19393,10397,14986,59.00,11.00,1.00,444.00
1,19393,10397,14986,85.00,14.00,1.00,444.00
1,19393,10397,14986,112.00,16.00,1.00,444.00
1,19393,10397,14986,122.00,7.00,1.00,444.00
1,19393,10397,15016,,,,484.00
1,19393,10397,15016,-9.00,10.00,0.00,484.00
1,19393,10397,15016,-9.00,11.00,0.00,484.00
1,19393,10397,15016,-8.00,12.00,0.00,484.00
1,19393,10397,15016,-8.00,18.00,0.00,484.00
1,19393,10397,15016,-7.00,12.00,0.00,484.00
1,19393,10397,15016,-7.00,13.00,0.00,484.00
1,19393,10397,15016,-7.00,15.00,0.00,484.00
1,19393,10397,15016,-6.00,12.00,0.00,484.00
1,19393,10397,15016,-6.00,14.00,0.00,484.00
1,19393,10397,15016,-5.00,10.00,0.00,484.00
1,19393,10397,15016,-5.00,10.00,0.00,484.00
1,19393,10397,15016,-5.00,11.00,0.00,484.00
1,19393,10397,15016,-5.00,11.00,0.00,484.00
1,19393,10397,15016,-5.00,12.00,0.00,484.00
1,19393,10397,15016,-5.00,13.00,0.00,484.00
1,19393,10397,15016,-5.00,14.00,0.00,484.00
1,19393,10397,15016,-4.00,12.00,0.00,484.00
1,19393,10397,15016,-4.00,12.00,0.00,484.00
1,19393,10397,15016,-4.00,18.00,1.00,484.00
1,19393,10397,15016,-3.00,10.00,0.00,484.00
1,19393,10397,15016,-3.00,19.00,0.00,484.00
1,19393,10397,15016,-2.00,9.00,0.00,484.00
1,19393,10397,15016,-2.00,11.00,0.00,484.00
1,19393,10397,15016,-2.00,12.00,0.00,484.00
1,19393,10397,15016,-2.00,13.00,0.00,484.00
1,19393,10397,15016,-2.00,13.00,0.00,484.00
1,19393,10397,15016,-2.00,14.00,0.00,484.00
1,19393,10397,15016,-2.00,14.00,0.00,484.00
1,19393,10397,15016,-2.00,15.00,0.00,484.00
1,19393,10397,15016,-2.00,15.00,0.00,484.00
1,19393,10397,15016,-2.00,16.00,0.00,484.00
1,19393,10397,15016,-2.00,18.00,0.00,484.00
1,19393,10397,15016,-2.00,25.00,0.00,484.00
1,19393,10397,15016,-2.00,26.00,0.00,484.00
1,19393,10397,15016,-1.00,10.00,0.00,484.00
1,19393,10397,15016,-1.00,11.00,0.00,484.00
1,19393,10397,15016,-1.00,12.00,0.00,484.00
1,19393,10397,15016,-1.00,13.00,0.00,484.00
1,19393,10397,15016,-1.00,13.00,0.00,484.00
1,19393,10397,15016,-1.00,15.00,0.00,484.00
1,19393,10397,15016,-1.00,16.00,0.00,484.00
1,19393,10397,15016,-1.00,26.00,0.00,484.00
1,19393,10397,15016,0.00,8.00,0.00,484.00
1,19393,10397,15016,0.00,10.00,0.00,484.00
1,19393,10397,15016,0.00,11.00,0.00,484.00
1,19393,10397,15016,0.00,12.00,0.00,484.00
1,19393,10397,15016,0.00,12.00,0.00,484.00
1,19393,10397,15016,0.00,15.00,0.00,484.00
1,19393,10397,15016,0.00,16.00,0.00,484.00
1,19393,10397,15016,1.00,9.00,0.00,484.00
1,19393,10397,15016,1.00,9.00,0.00,484.00
1,19393,10397,15016,1.00,9.00,0.00,484.00
1,19393,10397,15016,1.00,11.00,0.00,484.00
1,19393,10397,15016,1.00,12.00,0.00,484.00
1,19393,10397,15016,1.00,14.00,0.00,484.00
1,19393,10397,15016,1.00,15.00,0.00,484.00
1,19393,10397,15016,1.00,16.00,0.00,484.00
1,19393,10397,15016,3.00,9.00,0.00,484.00
1,19393,10397,15016,3.00,11.00,0.00,484.00
1,19393,10397,15016,4.00,13.00,0.00,484.00
1,19393,10397,15016,4.00,19.00,0.00,484.00
1,19393,10397,15016,5.00,15.00,0.00,484.00
1,19393,10397,15016,6.00,12.00,0.00,484.00
1,19393,10397,15016,6.00,17.00,0.00,484.00
1,19393,10397,15016,8.00,8.00,0.00,484.00
1,19393,10397,15016,9.00,13.00,0.00,484.00
1,19393,10397,15016,9.00,16.00,0.00,484.00
1,19393,10397,15016,9.00,20.00,1.00,484.00
1,19393,10397,15016,10.00,9.00,0.00,484.00
1,19393,10397,15016,10.00,9.00,0.00,484.00
1,19393,10397,15016,10.00,11.00,0.00,484.00
1,19393,10397,15016,10.00,15.00,0.00,484.00
1,19393,10397,15016,14.00,13.00,0.00,484.00
1,19393,10397,15016,14.00,17.00,0.00,484.00
1,19393,10397,15016,15.00,20.00,1.00,484.00
1,19393,10397,15016,16.00,12.00,0.00,484.00
1,19393,10397,15016,16.00,12.00,0.00,484.00
1,19393,10397,15016,20.00,8.00,0.00,484.00
1,19393,10397,15016,21.00,12.00,0.00,484.00
1,19393,10397,15016,23.00,10.00,1.00,484.00
1,19393,10397,15016,24.00,14.00,0.00,484.00
1,19393,10397,15016,25.00,14.00,1.00,484.00
1,19393,10397,15016,26.00,14.00,1.00,484.00
1,19393,10397,15016,27.00,11.00,0.00,484.00
1,19393,10397,15016,29.00,29.00,1.00,484.00
1,19393,10397,15016,103.00,15.00,1.00,484.00
1,19393,10397,15016,176.00,9.00,1.00,484.00
1,19393,10397,15016,182.00,24.00,1.00,484.00
1,19393,10397,15304,,,,406.00
1,19393,10397,15304,,,,406.00
1,19393,10397,15304,-11.00,9.00,0.00,406.00
1,19393,10397,15304,-9.00,17.00,0.00,406.00
1,19393,10397,15304,-8.00,7.00,0.00,406.00
1,19393,10397,15304,-8.00,11.00,0.00,406.00
1,19393,10397,15304,-8.00,12.00,0.00,406.00
1,19393,10397,15304,-8.00,12.00,0.00,406.00
1,19393,10397,15304,-7.00,15.00,0.00,406.00
1,19393,10397,15304,-7.00,16.00,0.00,406.00
1,19393,10397,15304,-7.00,16.00,0.00,406.00
1,19393,10397,15304,-6.00,8.00,0.00,406.00
1,19393,10397,15304,-6.00,9.00,0.00,406.00
1,19393,10397,15304,-6.00,10.00,0.00,406.00
1,19393,10397,15304,-6.00,13.00,0.00,406.00
1,19393,10397,15304,-6.00,13.00,0.00,406.00
1,19393,10397,15304,-6.00,15.00,0.00,406.00
1,19393,10397,15304,-6.00,17.00,0.00,406.00
1,19393,10397,15304,-6.00,18.00,0.00,406.00
1,19393,10397,15304,-5.00,9.00,0.00,406.00
1,19393,10397,15304,-5.00,9.00,0.00,406.00
1,19393,10397,15304,-5.00,10.00,0.00,406.00
1,19393,10397,15304,-5.00,10.00,0.00,406.00
1,19393,10397,15304,-5.00,10.00,0.00,406.00
1,19393,10397,15304,-5.00,12.00,0.00,406.00
1,19393,10397,15304,-5.00,12.00,0.00,406.00
1,19393,10397,15304,-5.00,14.00,0.00,406.00
1,19393,10397,15304,-5.00,14.00,0.00,406.00
1,19393,10397,15304,-5.00,16.00,0.00,406.00
1,19393,10397,15304,-5.00,18.00,0.00,406.00
1,19393,10397,15304,-4.00,8.00,0.00,406.00
1,19393,10397,15304,-4.00,8.00,0.00,406.00
1,19393,10397,15304,-4.00,9.00,0.00,406.00
1,19393,10397,15304,-4.00,10.00,0.00,406.00
1,19393,10397,15304,-4.00,10.00,0.00,406.00
1,19393,10397,15304,-4.00,11.00,0.00,406.00
1,19393,10397,15304,-4.00,11.00,0.00,406.00
1,19393,10397,15304,-4.00,12.00,0.00,406.00
1,19393,10397,15304,-4.00,13.00,0.00,406.00
1,19393,10397,15304,-4.00,13.00,0.00,406.00
1,19393,10397,15304,-4.00,16.00,0.00,406.00
1,19393,10397,15304,-4.00,19.00,0.00,406.00
1,19393,10397,15304,-3.00,8.00,0.00,406.00
1,19393,10397,15304,-3.00,10.00,0.00,406.00
1,19393,10397,15304,-3.00,11.00,0.00,406.00
1,19393,10397,15304,-3.00,13.00,0.00,406.00
1,19393,10397,15304,-3.00,13.00,0.00,406.00
1,19393,10397,15304,-3.00,13.00,0.00,406.00
1,19393,10397,15304,-3.00,28.00,0.00,406.00
1,19393,10397,15304,-2.00,9.00,0.00,406.00
1,19393,10397,15304,-2.00,10.00,0.00,406.00
1,19393,10397,15304,-2.00,12.00,0.00,406.00
1,19393,10397,15304,-2.00,12.00,0.00,406.00
1,19393,10397,15304,-2.00,12.00,0.00,406.00
1,19393,10397,15304,-2.00,14.00,0.00,406.00
1,19393,10397,15304,-2.00,17.00,0.00,406.00
1,19393,10397,15304,-1.00,9.00,0.00,406.00
1,19393,10397,15304,-1.00,9.00,0.00,406.00
1,19393,10397,15304,-1.00,11.00,0.00,406.00
1,19393,10397,15304,-1.00,11.00,0.00,406.00
1,19393,10397,15304,-1.00,11.00,0.00,406.00
1,19393,10397,15304,-1.00,11.00,0.00,406.00
1,19393,10397,15304,-1.00,11.00,0.00,406.00
1,19393,10397,15304,-1.00,12.00,0.00,406.00
1,19393,10397,15304,-1.00,13.00,0.00,406.00
1,19393,10397,15304,0.00,10.00,0.00,406.00
1,19393,10397,15304,0.00,10.00,0.00,406.00
1,19393,10397,15304,0.00,13.00,0.00,406.00
1,19393,10397,15304,0.00,14.00,0.00,406.00
1,19393,10397,15304,0.00,14.00,0.00,406.00
1,19393,10397,15304,0.00,14.00,0.00,406.00
1,19393,10397,15304,0.00,16.00,1.00,406.00
1,19393,10397,15304,0.00,18.00,0.00,406.00
1,19393,10397,15304,0.00,18.00,0.00,406.00
1,19393,10397,15304,0.00,19.00,0.00,406.00
1,19393,10397,15304,1.00,9.00,0.00,406.00
1,19393,10397,15304,1.00,11.00,0.00,406.00
1,19393,10397,15304,1.00,18.00,0.00,406.00
1,19393,10397,15304,2.00,10.00,0.00,406.00
1,19393,10397,15304,2.00,14.00,0.00,406.00
1,19393,10397,15304,2.00,20.00,0.00,406.00
1,19393,10397,15304,3.00,15.00,0.00,406.00
1,19393,10397,15304,3.00,17.00,0.00,406.00
1,19393,10397,15304,5.00,17.00,0.00,406.00
1,19393,10397,15304,6.00,12.00,0.00,406.00
1,19393,10397,15304,6.00,14.00,1.00,406.00
1,19393,10397,15304,7.00,10.00,0.00,406.00
1,19393,10397,15304,7.00,13.00,0.00,406.00
1,19393,10397,15304,7.00,14.00,0.00,406.00
1,19393,10397,15304,8.00,15.00,0.00,406.00
1,19393,10397,15304,9.00,17.00,0.00,406.00
1,19393,10397,15304,10.00,9.00,0.00,406.00
1,19393,10397,15304,10.00,10.00,0.00,406.00
1,19393,10397,15304,10.00,12.00,0.00,406.00
1,19393,10397,15304,10.00,15.00,0.00,406.00
1,19393,10397,15304,11.00,13.00,0.00,406.00
1,19393,10397,15304,11.00,14.00,0.00,406.00
1,19393,10397,15304,11.00,15.00,0.00,406.00
1,19393,10397,15304,12.00,10.00,0.00,406.00
1,19393,10397,15304,13.00,24.00,1.00,406.00
1,19393,10397,15304,14.00,14.00,0.00,406.00
1,19393,10397,15304,15.00,11.00,0.00,406.00
1,19393,10397,15304,16.00,11.00,0.00,406.00
1,19393,10397,15304,19.00,8.00,0.00,406.00
1,19393,10397,15304,19.00,11.00,0.00,406.00
